index,ID,Label,Vaccine Name,Definition,Editor Note,FDA Vaccine Indications,RXN,CVX_Codes
VO_0005474,VO_0005474,3M-052-AF vaccine adjuvant,,A vaccine adjuvant that is a lipid-based nanosuspension of a synthetic TLR7/8 ligand that facilitates adsorption to aluminum oxyhydroxide via the structural properties of the helper lipid employed.,"Chemical Nature: Small molecule
Mechanism of Action: Innate Immune Activation
Immune profile induced: Th1-biased

Route of immunization: IM
Point of Contact: Valerie Soza, AAHI

Pubmed References:
https://www.ncbi.nlm.nih.gov/pubmed/?term=27847326
https://www.ncbi.nlm.nih.gov/pubmed/?term=27847326
https://www.ncbi.nlm.nih.gov/pubmed/?term=36274085

Ongoing clinical trials:
https://clinicaltrials.gov/ct2/show/NCT04177355
https://clinicaltrials.gov/ct2/show/NCT05781542
https://clinicaltrials.gov/ct2/show/NCT05471076
https://clinicaltrials.gov/ct2/show/NCT04915768
https://clinicaltrials.gov/ct2/show/NCT05781542",,,
VO_0005366,VO_0005366,XtendIII vaccine adjuvant,,"An emulsion vaccine adjuvant that is oil-based adjuvant (Adjuvant XtendIII®; Grand Laboratories, Larchwood, IA).",,,,
VO_0005044,VO_0005044,V1Jns DNA vaccine plasmid,,"A DNA vaccine plasmid vector that has the plasmid label V1Jns.  This plasmid contains the human CMV promoter, enhancer and intron A as well as the polyadenylation sequences of bovine growth hormone.",,,,
VO_0000258,VO_0000258,pGA DNA vaccine plasmid,,,,,,
VO_0003203,VO_0003203,"Bordetella pertussis pertactin vaccine, inactivated 0.016 MG/ML",,,,,1300380,
VO_0003253,VO_0003253,pneumococcal capsular polysaccharide type 7F vaccine,,,,,854968,
VO_0005324,VO_0005324,Advax-CpG55.2 vaccine adjuvant,,An Advax-CpG vaccine adjuvant that includes an inulin-based polysaccharide (Advax) and a CpG oligodeoxynucleotide CpG55.2.,"Pubmed References:Chemical Nature: (1) combination adjuvant
Mechanism of Action: (1) complement, (2) dendritic cells, (3) other/unknown, (4) TLR9 Immune profile induced: mixed Th1
Other Features/Characteristics: (1) induces CD8 T cells, (2) provides innate protection, (3) anti-inflammatory, (4) promotes antibody affinity maturation, (5) effective in newborns, (6) high stability
By routes: SQ, IM
Point of Contact: Nikolai Petrovsky, Vaxine LTD",,,
VO_0005363,VO_0005363,Montanide ISA 50 vaccine adjuvant,,"A Montanide vaccine adjuvant that Mannide oleate derivative in a mineral oil solution ( Seppic SA, France).",,,,
VO_0001335,VO_0001335,albumin-heparin microparticles vaccine adjuvant,,A particulate antigen delivery system  that is albumin-heparin microparticles vaccine adjuvant that is prepared from albumin and heparin stabilized by cross-linking reaction with EDC.,,,,
VO_0001143,VO_0001143,Avipox virus vaccine vector,,a poxvirus vaccine vector that uses an avipox virus as the vector,,,,
VO_0003562,VO_0003562,pneumococcal capsular polysaccharide type 9V vaccine 0.05 MG/ML,,,,,854975,
VO_0000093,VO_0000093,mineral salt vaccine adjuvant,,A vaccine adjuvant that is formed as a mineral salt.,,,,
VO_0003856,VO_0003856,"Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain 0.025 MG/ML",,,,,1361664,
VO_0000884,VO_0000884,aluminum vaccine adjuvant,,A mineral salt vaccine adjuvant that is composed of some aluminum compound.,,,,
VO_0003599,VO_0003599,influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen,,,,,1794331,
VO_0003849,VO_0003849,"Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain",,,,,807219,
VO_0000355,VO_0000355,pzz DNA vaccine plasmid,,,,,,
VO_0000223,VO_0000223,pCMV-LacZ DNA vaccine plasmid,,,,,,
VO_0003363,VO_0003363,Neisseria meningitidis serogroup B recombinant NHBA fusion protein antigen 0.1 MG/ML,,,,,1601399,
VO_0005326,VO_0005326,VSA-1 vaccine adjuvant,,A vaccine adjuvant that is prepared by derivatizing a natural Momordica saponin in one chemical step. VSA-1 is chemically more stable than QS-21. VSA-1 is much less toxic than QS-21. The Momordica saponins are from sustainable sources and widely available.,"Pubmed References:
Chemical Nature: (1) Synthetic derivative of natural compound
Mechanism of Action: unknown
Immune profile induced: mixed Th1/Th2
Other Features/Characteristics: (1) synthetic saponin with lower toxicity and higher stability than QS21
By routes: SQ
Point of Contact: Pengfei Wang, University of Alabama
https://www.ncbi.nlm.nih.gov/pubmed/?term=31657920",,,
VO_0004208,VO_0004208,BACILLUS ANTHRACIS STRAIN V770-NP1-R ANTIGENS,,,,,1368371,
VO_0003525,VO_0003525,"Influenza B virus vaccine, B-Brisbane-60-2008-like virus 0.09 MG/ML",,,,,1111369,
VO_0001146,VO_0001146,Orthopoxvirus vaccine vector,,a poxvirus vaccine vector that uses an orthopox virus as the vector,,,,
VO_0005010,VO_0005010,pSport-B-gal DNA vaccine plasmid,,A DNA vaccine plasmid vector that has the plasmid label pSport-B-gal.  This plasmid contains a CMV promoter.,,,,
VO_0004820,VO_0004820,Human-Bovine Reassortant Rotavirus Strain G4 Vaccine,,,,,798292,
VO_0005182,VO_0005182,chimpanzee adenovirus Oxford2 vaccine vector,,A chimpanzee adenovirus vaccine vector developed by Oxford by deleting E1/E3  from ChAd68 with a modified E4 region.,,,,
VO_0005475,VO_0005475,NanoAlum vaccine adjuvant,,"A vaccine adjuvant that reformulates Alhydrogel as a stable nanoparticle with the anionic polymer polyacrylic acid (PAA), leading to the induction of structure-dependent TH1 response.","Chemical Nature: Small molecule
Mechanism of Action: Innate Immune Activation
Immune profile induced: Th1-biased

Route of immunization: IM
Point of Contact: Valerie Soza, AAHI

Pubmed References:
https://www.ncbi.nlm.nih.gov/pubmed/?term=30622742
https://www.ncbi.nlm.nih.gov/pubmed/?term=31930264",,,
VO_0006101,VO_0006101,Stable Emulsion (SE) vaccine adjuvant,,An emulsion vaccine adjuvant that includes squalene-based oil-in-water emulsion.,"Chemical Nature: Emulsion
Mechanism of Action: n/a
Immune profile induced: Mixed Th1/Th2
Route of immunization: IM, SQ
Point of Contact: Valerie Soza, Access to Advanced Health Institute (AAHI)
Pubmed References:
https://www.ncbi.nlm.nih.gov/pubmed/?term=19679214
https://www.ncbi.nlm.nih.gov/pubmed/?term=22896687
https://www.ncbi.nlm.nih.gov/pubmed/?term=28429728
https://www.ncbi.nlm.nih.gov/pubmed/?term=37495191
https://www.ncbi.nlm.nih.gov/pubmed/?term=36256646
https://www.ncbi.nlm.nih.gov/pubmed/?term=28089141
Ongoing clinical trials:
https://clinicaltrials.gov/ct2/show/NCT03330899
https://clinicaltrials.gov/ct2/show/NCT01612000
https://clinicaltrials.gov/ct2/show/NCT02464163
https://clinicaltrials.gov/ct2/show/NCT02464163",,,
VO_0003201,VO_0003201,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated",,,,,,
VO_0005045,VO_0005045,pND-14 DNA vaccine plasmid,,"A DNA vaccine plasmid vector that has the plasmid label pND-14.  This plasmid contains a CMV promoter, ampicillin resistance gene, a tissue plasminogen activator leader sequence, a bovine growth hormone terminator, and constitutive transport element from simian retrovirus.",,,,
VO_0001037,VO_0001037,Bordetella pertussis BPZE vaccine vector,,a bacterial vaccine vector using a live attenuated Bordetella pertussis BPZE as a vaccine vector.,,,,
VO_0000259,VO_0000259,pGEX-3X DNA vaccine plasmid,,,,,,
VO_0003204,VO_0003204,"Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML",,,,,1300185,
VO_0003254,VO_0003254,pneumococcal capsular polysaccharide type 9N vaccine,,,,,854972,
VO_0000930,VO_0000930,polysorbate 80 vaccine emulsifier,,"a vaccine emulsifier that uses polysorbate 80, also known as polyoxyethylene sorbitan monooleate or Tween‚Ñ¢ 80.",,,,
VO_0005368,VO_0005368,Syntex Adjuvant Formulation,,A muramyl dipeptide vaccine adjuvant that muramyl dipeptide derivative (threonyl-MDP) in an oil-in-water (o/w) emulsion vehicle.,,,,
VO_0001342,VO_0001342,IL-15 vaccine adjuvant,,A cytokine vaccine adjuvant that uses the adjuvant effect of cytokine IL-15.,,,,
VO_0003314,VO_0003314,pneumococcal capsular polysaccharide type 10A vaccine 0.05 MG/ML,,,,,854933,
VO_0015013,VO_0015013,"Haemophilus influenzae type b strain 1482, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine",,,,,1300464,
VO_0000131,VO_0000131,calcium phosphate vaccine adjuvant,,A mineral salt vaccine adjuvant composed of calcium phosphate.,,,,
VO_0003601,VO_0003601,influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen,,,,,2048564,
VO_0015014,VO_0015014,"Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine",,,,,798279,
VO_0000356,VO_0000356,pME18100 DNA vaccine plasmid,,,,,,
VO_0000230,VO_0000230,pCMV-LIC DNA vaccine plasmid,,,,,,
VO_0000610,VO_0000610,viral vaccine vector,,a vaccine vector that uses a virus as the vector.,,,,
VO_0003367,VO_0003367,Neisseria meningitidis serogroup B recombinant LP2086 A05 protein variant antigen 0.12 MG/ML,,,,,1593129,
VO_0005327,VO_0005327,rOv-ASP-1 vaccine adjuvant,,"A vaccine adjuvant that is a potent adjuvant for antibody and cellular responses to protein, polypeptide and small peptide antigens. rOv-ASP-1 stands for Recombinant Onchocerca volvulus activation-associated secreted protein-1.","Pubmed References:
Chemical Nature: (1) Protein
Mechanism of Action: unknown
Immune profile induced: Th1
Other Features/Characteristics: (1) Induces CD8 T cells, (2) provides innate protection, (3) promotes antibody affinity maturation.
By routes: IM
Point of Contact: Sara Lustigman, New York Blood Center",,,
VO_0004859,VO_0004859,meningococcal group C polysaccharide,,,,,29503,
VO_0003522,VO_0003522,"Influenza B virus vaccine, B-Wisconsin-1-2010-like virus 0.09 MG/ML",,,,,1304310,
VO_0001106,VO_0001106,swinepox virus vaccine vector,,a poxvirus vaccine vector that uses a swinepox virus as the vector,,,,
VO_0005011,VO_0005011,pSin-B-gal DNA vaccine plasmid,,A DNA vaccine plasmid vector that has the plasmid label pSin-B-gal.  This plasmid contains a CMV promoter.,,,,
VO_0004822,VO_0004822,Human-Bovine Reassortant Rotavirus Strain P1A[8] Vaccine,,,,,798294,
VO_0001068,VO_0001068,Herpes simplex virus vaccine 1 vector,,A Herpes simplex virus vaccine vector that uses a virus type 1 strain ,,,,
VO_0005476,VO_0005476,Nanostructured Lipid Carrier (NLC) vaccine adjuvant,,A vaccine adjuvant is a small molecule adjuvant that induces Th1-based immune response and is designed for use with self-amplifying RNA antigens.,"Chemical Nature: Small molecule
Mechanism of Action: Innate Immune Activation
Immune profile induced: Th1-biased

Route of immunization: IM
Point of Contact: Valerie Soza, AAHI

Pubmed References:
https://www.ncbi.nlm.nih.gov/pubmed/?term=35911728
https://www.ncbi.nlm.nih.gov/pubmed/?term=24551202
https://www.ncbi.nlm.nih.gov/pubmed/?term=34058388
https://www.ncbi.nlm.nih.gov/pubmed/?term=35308783
https://www.ncbi.nlm.nih.gov/pubmed/?term=36589712
https://www.ncbi.nlm.nih.gov/pubmed/?term=36323666

Ongoing clinical trials:
https://clinicaltrials.gov/ct2/show/NCT05370040",,,
VO_0006103,VO_0006103,A-910823 vaccine adjuvant,,"An emulsion vaccine adjuvant that is squalene-based adjuvant, induces T follicular helper cells and humoral immune responses via alpha-tocopherol component.","Chemical Nature: Emulsion
Mechanism of Action: n/a
Immune profile induced: Th1-biased

Route of immunization: IM
Point of Contact: Maki Hayase, Shionogi &Co., Ltd

Pubmed References:
https://www.ncbi.nlm.nih.gov/pubmed/?term=36372670
https://www.ncbi.nlm.nih.gov/pubmed/?term=36891311
https://www.ncbi.nlm.nih.gov/pubmed/?term=36460696
https://www.ncbi.nlm.nih.gov/pubmed/?term=35691872

Ongoing clinical trials:
https://clinicaltrials.gov/ct2/show/NCT05212948",,,
VO_0003202,VO_0003202,"Bordetella pertussis fimbriae 2/3 vaccine, inactivated",,,,,1300182,
VO_0005046,VO_0005046,pSecTag2A DNA vaccine plasmid,,A DNA vaccine plasmid vector that has the plasmid label pSecTag2A.  This plasmid is 5159 base pairs in length and contains a CMV promoter and ampicillin reisistance gene.,,,,
VO_0001038,VO_0001038,Actinobacillus pleuropneumoniae HS93Tox vaccine vector,,"a bacterial vaccine vector using the HS93Tox- mutant of the serovar 7 strain of Actinobacillus pleuropneumoniae. This mutant lacks the genes encoding the toxin ApxA and the post-translational activating protein ApxC, but still has genes required for secretion, making it a good vector. ",,,,
VO_0000262,VO_0000262,pIRES DNA vaccine plasmid,,,,,,
VO_0003205,VO_0003205,"Bordetella pertussis pertactin vaccine, inactivated 0.005 UNT/ML",,,,,1300365,
VO_0003255,VO_0003255,pneumococcal capsular polysaccharide type 5 vaccine,,,,,854972,
VO_0001249,VO_0001249,RC529-AF vaccine adjuvant,,An aqueous formula of the synthetic vaccine adjuvant RC529.,"RC529-AF can be obtained from Corixa Corporation (Seattle, WA).",,,
VO_0001147,VO_0001147,IL-12 vacince adjuvant,,A cytokine vaccine adjuvant that contains IL-12.,,,,
VO_0003298,VO_0003298,Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.0044 MG/ML,,,,,901637,
VO_0003845,VO_0003845,"Haemophilus influenzae type b strain 20752, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine",,,,,1300806,
VO_0000118,VO_0000118,microbial derivative vaccine adjuvant,,A vaccine adjuvant that contains microbial derived material.,,,,
VO_0001291,VO_0001291,DOC/Alum Complex vaccine adjuvant,,A mineral salt vaccine adjuvant that is composed of Deoxycholic acid sodium salt (DOC) complexed with aluminum hydroxide.,,,,
VO_0003811,VO_0003811,influenza A virus A/New Caledonia/71/2014 (H3N2) antigen,,,,,1801767,
VO_0000231,VO_0000231,pCMVLuc DNA vaccine plasmid,,,,,,
VO_0001034,VO_0001034,parasite vaccine vector,,a vaccine vector that uses a parasite as the vector.,,,,
VO_0003430,VO_0003430,Hepatitis A Vaccine (Inactivated) Strain HM175 Injectable Product,,,,,1160325,
VO_0003471,VO_0003471,influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 0.12 MG/ML,,,,,1658709,
VO_0005329,VO_0005329,dmLT vaccine adjuvant,,A vaccine adjuvant that includes double mutant of heat-labile E. coli toxin (LT) at R192G/L211A or LT(R192G/L211A),"Chemical Nature: protein
Mechanism of Action: CGM1 ganglioside, cAMP, inflammasome
Immune profile induced: mixed Th1/Th17
Other Features/Characteristics: Induces mucosal immunity (IM, ID, SQ, SL, oral, , transcutaneous), Induces epitope spreading, Promotes antibody affinity maturation, Effective in newborns, promotes antibody epitope spreading
By routes: IM, ID, SL, oral, SQ, IN, IP, intragastric, transcutaneous, transdermal, buccal, intrarectal
Point of Contact: Elizabeth Norton, Tulane University

https://www.ncbi.nlm.nih.gov/pubmed/?term=21288994
https://www.ncbi.nlm.nih.gov/pubmed/?term=6803349
https://www.ncbi.nlm.nih.gov/pubmed/?term=26540197
https://www.ncbi.nlm.nih.gov/pubmed/?term=4927082
https://www.ncbi.nlm.nih.gov/pubmed/?term=26305793
https://www.ncbi.nlm.nih.gov/pubmed/?term=25111827
https://www.ncbi.nlm.nih.gov/pubmed/?term=24453241
https://www.ncbi.nlm.nih.gov/pubmed/?term=22202122
https://www.ncbi.nlm.nih.gov/pubmed/?term=25803825
https://www.ncbi.nlm.nih.gov/pubmed/?term=23541621
https://www.ncbi.nlm.nih.gov/pubmed/?term=26018536
https://www.ncbi.nlm.nih.gov/pubmed/?term=5461379
https://www.ncbi.nlm.nih.gov/pubmed/?term=3578125
https://www.ncbi.nlm.nih.gov/pubmed/?term=5216441
https://www.ncbi.nlm.nih.gov/pubmed/?term=19897067
https://www.ncbi.nlm.nih.gov/pubmed/?term=25944298
https://www.ncbi.nlm.nih.gov/pubmed/?term=6424635
https://www.ncbi.nlm.nih.gov/pubmed/?term=3916310
https://www.ncbi.nlm.nih.gov/pubmed/?term=4826740
https://www.ncbi.nlm.nih.gov/pubmed/?term=2884428
https://www.ncbi.nlm.nih.gov/pubmed/?term=30778066
https://www.ncbi.nlm.nih.gov/pubmed/?term=4893257
https://www.ncbi.nlm.nih.gov/pubmed/?term=28063704
https://www.ncbi.nlm.nih.gov/pubmed/?term=4375349
https://www.ncbi.nlm.nih.gov/pubmed/?term=28792004
https://www.ncbi.nlm.nih.gov/pubmed/?term=25765967
https://www.ncbi.nlm.nih.gov/pubmed/?term=25483682
https://www.ncbi.nlm.nih.gov/pubmed/?term=30638799
https://www.ncbi.nlm.nih.gov/pubmed/?term=21326197
https://www.ncbi.nlm.nih.gov/pubmed/?term=31757774
https://www.ncbi.nlm.nih.gov/pubmed/?term=31427449
https://www.ncbi.nlm.nih.gov/pubmed/?term=6957164
https://www.ncbi.nlm.nih.gov/pubmed/?term=33465933
https://www.ncbi.nlm.nih.gov/pubmed/?term=33465933
https://www.ncbi.nlm.nih.gov/pubmed/?term=33465933
https://www.ncbi.nlm.nih.gov/pubmed/?term=31641151
https://www.ncbi.nlm.nih.gov/pubmed/?term=27133878
https://www.ncbi.nlm.nih.gov/pubmed/?term=27676456
https://www.ncbi.nlm.nih.gov/pubmed/?term=27226279
https://www.ncbi.nlm.nih.gov/pubmed/?term=22406456
https://www.ncbi.nlm.nih.gov/pubmed/?term=30787109
https://www.ncbi.nlm.nih.gov/pubmed/?term=24403527
https://www.ncbi.nlm.nih.gov/pubmed/?term=24403527
https://www.ncbi.nlm.nih.gov/pubmed/?term=30563789
https://www.ncbi.nlm.nih.gov/pubmed/?term=31757774
https://www.ncbi.nlm.nih.gov/pubmed/?term=30473185
https://www.ncbi.nlm.nih.gov/pubmed/?term=30248001
https://www.ncbi.nlm.nih.gov/pubmed/?term=24049109
https://www.ncbi.nlm.nih.gov/pubmed/?term=30797634
https://www.ncbi.nlm.nih.gov/pubmed/?term=31482013
https://www.ncbi.nlm.nih.gov/pubmed/?term=29771685
https://www.ncbi.nlm.nih.gov/pubmed/?term=31757774
https://www.ncbi.nlm.nih.gov/pubmed/?term=25444830

Clinical trials:
https://clinicaltrials.gov/ct2/show/NCT03922061
https://clinicaltrials.gov/ct2/show/NCT04232943
https://clinicaltrials.gov/ct2/show/NCT02531685
https://clinicaltrials.gov/ct2/show/NCT02052934
https://clinicaltrials.gov/ct2/show/NCT02531802
https://clinicaltrials.gov/ct2/show/NCT01147445
https://clinicaltrials.gov/ct2/show/NCT03548064
https://clinicaltrials.gov/ct2/show/ NCT01739231
https://clinicaltrials.gov/ct2/show/NCT03404674
https://clinicaltrials.gov/ct2/show/NCT03729219
https://clinicaltrials.gov/ct2/show/NCT04826094",,,
